BGGId,Name,Year,Weight,AvgRating,MinPlayers,MaxPlayers,NumRatings,Kickstarted,Rank,Category
163565,"Pirates, Ninjas, Robots, & Zombies",2014,1.0,6.19489,2,4,86,0,12855,Thematic
163576,Monopoly: The Legend of Zelda,2014,2.2222,5.55908,2,4,348,0,19597,Thematic
163601,Drizzit: il gioco di carte,2014,2.0,6.52094,1,5,97,0,10581,Thematic
163602,XCOM: The Board Game,2015,2.9033,7.04053,1,4,8195,0,699,Thematic
163640,Eminent Domain: Microcosm,2014,1.96,6.38654,2,2,1574,1,2917,Strategy
163641,Eminent Domain: Battlecruisers,2016,2.0,6.37505,3,5,693,1,4284,Thematic
163642,Chimera Station,2017,3.1299,7.30991,2,4,2325,0,994,Strategy
163685,Captain's Wager,2015,2.0833,5.55476,2,5,219,0,17927,Thematic
163688,Six Sons of the Sultan,2014,1.0,6.34836,1,2,55,0,13194,Thematic
163724,My Monopoly,2014,1.0,5.43077,2,4,39,0,18717,Thematic
163745,Star Wars: Armada,2015,3.1542,7.84452,2,2,4828,0,301,Thematic
163771,The Siblings Trouble,2016,2.0,7.19627,2,4,110,1,7726,Family
163798,Nuevo Mundo,2014,2.1667,7.43932,2,5,71,0,9740,Thematic
163805,Transatlantic,2017,3.1154,7.10153,2,4,1760,0,1436,Strategy
163839,Feudum,2017,4.5937,7.666,2,5,3037,1,606,Strategy
163841,18CZ,2017,4.2308,7.82913,2,6,629,1,2005,Strategy
163908,This House Is Haunted,2014,2.0,7.50947,4,8,38,1,12286,Thematic
163920,Gaïa,2014,1.9804,6.24395,2,5,1538,0,3458,Strategy
163929,Coconuts Duo,2014,1.0,6.96568,2,2,366,0,4244,Family
163930,Abracada...What?,2014,1.6471,6.58866,2,5,1597,0,2493,Family
163931,Grog Island,2014,2.1957,6.58446,2,4,715,0,3703,Strategy
163937,World of Yo-Ho,2016,2.1667,6.45014,2,4,617,1,4332,Thematic
163957,Alien Entity,2014,2.0,6.05897,3,5,39,1,18490,Thematic
163963,League of Hackers,2014,3.0,6.31915,2,4,47,0,14320,Thematic
163967,Tiny Epic Galaxies,2015,2.1554,7.36323,1,5,16949,1,285,Strategy
163968,Elysium,2015,2.7599,7.22153,2,4,8865,0,464,Strategy
163976,Exoplanets,2015,2.3611,6.56856,2,4,776,1,3655,Strategy
163983,Squirrel or Die,2014,1.0,6.42683,2,4,123,0,10854,Thematic
164010,Moriarty's Machinations,2014,2.25,6.11732,5,10,41,1,16059,Thematic
164022,On to Paris 1870-1871: The Franco-Prussian War,2016,4.3333,7.11364,2,2,44,0,13012,War
164027,Uruk II: Die Entwicklung geht weiter,2014,2.6429,6.63798,2,5,208,0,6598,Thematic
164031,Munchkin Steampunk,2015,1.8333,6.57992,3,6,367,0,5521,Thematic
164059,Saga: The Crescent and The Cross,2014,2.6667,8.34839,2,4,31,0,10513,War
164091,Reis de Portugal,2014,1.2,6.26267,2,4,60,0,13945,Thematic
164110,Munchkin Gloom,2015,1.8333,6.33655,2,5,244,0,7584,Thematic
164127,Carcassonne Big Box 5,2014,2.2656,7.91916,2,8,1889,0,21926,Thematic
164147,Rayguns and Rocketships,2017,2.3333,6.71327,2,4,149,0,9500,Thematic
164153,Star Wars: Imperial Assault,2014,3.3051,8.00025,1,5,21644,0,53,Thematic
164158,SHH,2015,1.5,6.40614,2,4,566,1,4598,Thematic
164159,BUS,2015,1.36,6.25617,2,3,580,1,5141,Thematic
164187,The Battle of Bushy Run,2014,2.0,6.25806,2,2,31,0,15922,War
164190,Diex Aïe,2014,3.0,7.75667,1,4,30,0,12421,War
164201,Okoshki,2014,2.0,6.31625,2,2,40,0,14781,Thematic
164202,Divorce! The Game,2015,1.3333,6.34744,2,2,39,1,14895,Party
164205,King's Pouch,2014,2.7857,6.68268,2,4,194,0,6953,Thematic
164236,Witch Hunt,2016,2.0,7.60244,7,22,134,1,7974,Party
164237,Neptun,2014,2.6071,6.53685,3,5,418,1,5070,Strategy
164259,Black & White,2014,2.8571,6.68976,2,2,127,1,8284,War
164265,Witness,2014,1.5,7.28263,4,4,2478,0,959,Thematic
164279,Twilight Sparkle's Secret Shipfic Folder,2014,1.6,7.39592,2,5,49,0,12333,Thematic
164284,Nord,2015,3.0,6.34786,2,4,70,1,12199,Thematic
164300,Pixel Guardians,2015,1.1667,6.24312,2,4,32,1,17168,Thematic
164338,The Golden Ages,2014,2.8917,7.27714,2,4,2201,0,1064,Strategy
164339,3 to 4 Headed Monster,2016,1.0,4.59542,3,4,48,0,20349,Thematic
164354,Kryptos,2014,1.9091,6.43599,3,6,421,0,5327,Thematic
164369,7 Kingdoms,2014,1.75,6.675,2,4,60,0,11419,Thematic
164428,Ultimate Scheme,2016,2.3333,7.06512,2,4,43,0,13603,Thematic
164446,Way of the Fighter: Super,2018,3.5,7.5573,2,4,89,1,8654,Thematic
164448,Ninja All-Stars,2015,2.5455,6.23491,2,4,330,1,7916,War
164449,Karate Fight,2014,1.0,5.165,2,4,66,0,19836,Thematic
164506,Biblios Dice,2015,1.6923,6.80697,2,5,541,1,3691,Thematic
164542,Expeditie Robinson,2014,1.3333,5.29491,2,6,55,0,19207,Thematic
164566,McJohny's,2014,1.4286,6.25294,3,6,80,0,12251,Thematic
164589,Roar-a-Saurus,2014,1.2143,5.97504,2,5,327,1,8754,Family
164590,GYÜMI,2014,1.5,6.57234,1,6,141,0,9724,Family
164600,Monkeys Need Love Too,2015,1.375,6.74043,2,6,47,1,17292,Thematic
164627,Brewin' USA,2015,2.1667,6.63569,2,5,161,1,8993,Thematic
164645,"Mine, All Mine!",2014,1.3333,5.99922,2,4,64,1,15129,Thematic
164655,Don't Tread on Me: The American Revolution Solitaire Board Game,2014,2.7,7.68647,1,1,133,0,6034,Thematic
164670,Mr House,2014,2.7143,5.89789,2,4,95,0,14292,Thematic
164686,Epic Monster Tea Party,2014,1.0,6.96333,2,4,60,0,11695,Thematic
164698,Fresh Fish,2014,2.3429,6.94456,2,5,622,0,3103,Strategy
164702,Glorantha: The Gods War,2019,3.4286,8.07114,3,4,370,1,3006,Thematic
164760,Goblin's Breakfast,2015,1.4667,6.92511,2,6,135,1,9399,Family
164775,Monstrous,2016,1.375,6.05797,2,10,298,1,8432,Thematic
164778,Encounters: Bravest Warriors,2014,1.5,6.01282,1,8,78,0,14326,Thematic
164808,El Switcher,2013,2.4,6.76906,2,4,53,0,12171,Thematic
164812,Roll For It! Deluxe Edition,2014,1.0923,6.61947,2,8,1978,0,2265,Family
164829,Flea Marketeers,2014,1.5,6.32381,2,6,42,0,15127,Thematic
164838,Flip Hue,2015,1.3333,5.8337,3,6,46,1,16703,Thematic
164840,Monopoly Deal,2014,1.0526,6.31784,2,3,1162,0,4050,Thematic
164865,B-Sieged: Sons of the Abyss,2016,2.7692,6.58104,1,6,924,1,3713,Thematic
164874,Airborne Commander,2015,1.9677,6.90935,1,1,291,1,4941,War
164917,Bananagrams WildTiles,2014,1.0,6.53073,1,8,146,0,8466,Thematic
164928,Orléans,2014,3.0412,8.07585,2,4,24322,1,26,Strategy
164930,BANG!: Halo,2014,1.8,5.93968,3,7,126,0,13973,Thematic
164949,"Time of Crisis: The Roman Empire in Turmoil, 235-284 AD",2017,2.9703,7.65274,2,4,1818,0,902,Strategy
165004,ONUS! Rome Vs Carthage,2014,2.8,7.65704,1,4,293,1,4426,War
165022,€uro Crisis,2015,3.125,6.998,3,4,95,0,8493,Thematic
165041,Cargotrain,2014,2.6,6.10242,2,4,124,1,11362,Strategy
165044,EverZone: Strategic Battles in the Universe,2014,2.7778,6.71975,2,6,81,0,16834,Thematic
165046,Slavika: Equinox,2014,2.6,6.62636,2,5,129,0,8951,Thematic
165090,CLUE: Firefly Edition,2014,2.6667,6.40093,3,6,108,0,13037,Thematic
165095,Pirate Loot: Base Set,2015,2.0,6.14166,2,4,66,1,15612,Thematic
165186,Hitler's Reich: WW2 in Europe,2018,3.2692,6.82593,1,2,425,0,4441,War
165189,Altaria: Clash of Dimensions,2014,2.2,4.84884,2,2,43,0,20210,Thematic
165190,Boom Bokken,2014,1.0,6.1351,4,9,51,0,14656,Thematic
165208,Aruba: Battle Race,2014,1.5,5.74314,3,6,51,0,17217,Thematic
165283,Battleship,2014,1.0,5.15212,2,2,104,0,20353,Thematic
165292,"The Dark Sands: War in North Africa, 1940-42",2018,3.1364,7.61096,1,2,219,0,4822,War
165294,"Zobmondo!! Would You Rather...? twisted, sick and wrong",2002,0.0,4.3871,4,8,31,0,19878,Thematic
165302,King Down,2015,2.5714,4.80172,2,4,116,1,20850,Thematic
165332,Puerto Rico + Expansion I,2007,3.6,8.03074,2,5,95,0,21926,Thematic
165346,Mint Tin Pirates,2014,1.1795,7.42931,2,2,261,1,5668,Thematic
165347,Mint Tin Aliens,2014,1.4737,7.48208,2,2,221,0,6360,Thematic
165401,Wir sind das Volk!,2014,3.7076,7.83532,2,2,2143,0,611,Strategy
165404,Dragonscroll,2014,2.1053,6.50732,2,4,281,0,6281,Thematic
165414,Dudab,2014,1.6667,5.27167,2,6,60,0,18964,Thematic
165417,Puerto Diablo,2015,2.0,6.18889,2,5,45,1,14712,Thematic
165447,UFO Farmer,2014,1.1667,5.89489,2,4,78,0,15327,Thematic
165469,Council of Verona (Second Edition),2014,1.625,6.45182,2,5,501,0,21926,Thematic
165470,100!,2014,1.0,5.20968,3,5,31,0,18937,Thematic
165471,Col-Or-Form,2014,1.0,6.39574,2,4,47,0,13598,Thematic
165477,Orcs Orcs Orcs,2014,2.0,6.37491,2,4,584,1,4796,Thematic
165492,The Majority: Complete Edition,2015,1.8333,6.95328,2,4,67,1,21926,Thematic
165521,Rory's Story Cubes: Medic,2014,0.0,6.72045,1,10,132,0,8140,Thematic
165522,Rory's Story Cubes: Intergalactic,2014,1.0,6.76722,1,10,180,0,6725,Thematic
165523,Rory's Story Cubes: Score,2014,0.0,6.56754,1,10,114,0,9463,Thematic
165551,Moustache Smash,2014,1.0,5.51307,3,6,97,0,18350,Thematic
165552,Shark Mania,2014,1.0,5.65889,2,4,126,0,16935,Thematic
165556,Orongo,2014,2.2353,6.67337,2,4,398,0,4566,Thematic
165557,Quizduell: Das Spiel,2014,1.0,5.39744,2,6,39,0,18023,Thematic
165559,Sau-Bande!,2014,1.0,5.41818,2,4,55,0,18336,Thematic
165563,Prohis,2014,1.4,6.21031,3,6,451,0,5959,Thematic
165578,Astro Jam,2014,3.0,5.27195,2,4,41,0,18762,Thematic
165584,Crowns,2014,1.0,5.69783,1,6,46,0,17434,Thematic
165585,TrakkX,2014,0.0,6.25143,2,4,35,0,15206,Thematic
165586,Adventure Tours,2014,1.7333,6.04058,3,6,278,0,8630,Thematic
165587,DOG Cards,2014,1.2,5.83867,2,4,75,0,15423,Thematic
165595,JamSumo,2014,1.3333,7.33105,2,4,300,1,4087,Thematic
165600,What The Face?,2014,1.0,4.45249,3,8,63,0,20843,Thematic
165627,Rincala,2014,2.3333,6.92424,2,3,33,0,13515,Thematic
165628,HINT,2014,1.2222,6.69779,4,10,217,0,6954,Thematic
165633,Slap .45,2015,1.3333,6.37441,3,7,141,1,10420,Party
165640,Crop Cycle,2016,1.1667,6.82432,2,5,37,1,14249,Thematic
165651,Merry Yard,2014,1.0,5.73056,3,8,36,0,17111,Thematic
165657,Melee,2014,1.6333,5.82468,2,4,669,1,8132,Thematic
165662,Haru Ichiban,2014,1.75,6.65175,2,2,1059,0,2886,Abstract
165711,Pizzeria Italia,2014,1.0,5.63636,2,6,44,0,17775,Thematic
165719,Super Fantasy: Night of the Badly Dead,2014,2.6,6.95947,1,6,95,0,8618,Thematic
165722,KLASK,2014,1.084,7.63826,2,2,6677,0,261,Family
165737,Flip 9,2014,1.5,6.01659,1,1,88,0,13856,Thematic
165743,In Love and War,2014,2.0,5.71667,2,5,30,0,17493,Thematic
165748,Psycho Raiders,2014,2.75,8.00277,2,7,162,0,4903,Thematic
165796,Assel Schlamassel,2014,1.1667,5.55664,3,6,143,0,16803,Family
165797,Der unendliche Fluss,2014,1.0,5.95122,2,4,123,0,13169,Thematic
165812,Nightmare Forest: Dead Run,2016,1.6667,6.65155,1,6,97,1,11328,Thematic
165828,Truths Too Terrible,2015,2.0,5.90176,2,4,34,1,17888,Thematic
165838,Space Hulk (Fourth Edition),2014,2.7176,7.96534,2,2,1638,0,853,Thematic
165872,Liberty or Death: The American Insurrection,2016,4.0667,7.81889,1,4,1327,0,1096,War
165876,Spike,2014,2.4545,6.68749,2,4,611,0,3781,Thematic
165877,Spellcaster,2014,1.52,6.54436,2,4,516,0,4504,Thematic
165888,Wongamania,2014,2.0,6.52273,2,6,33,0,16870,Thematic
165889,Safe Breaker,2014,1.0,5.93021,3,6,96,0,14517,Thematic
165926,Calçotada Wars,2014,1.0,6.1425,2,6,40,1,15962,Thematic
165946,Green Beret: Vietnam,2015,2.2,7.20833,1,1,30,0,12679,War
165948,Mangrovia,2014,2.4625,7.15488,2,5,1571,0,1469,Strategy
165950,Beasty Bar,2014,1.4083,6.82118,2,4,3454,0,1298,Family
165959,Jolly Roger: The Game of Piracy & Mutiny,2015,1.9231,6.27371,4,10,353,0,6624,Party
165967,Great War Commander,2018,3.1154,8.36106,2,3,331,0,3075,War
165984,Anno Domini: Wissenschaft & Forschung,2014,1.3333,6.8599,2,8,96,0,8638,Thematic
165986,Royals,2014,2.2396,7.16479,2,5,2428,0,1120,Strategy
165999,Peng!,2014,1.5,5.88889,2,4,36,0,16541,Thematic
166019,Mafia: Vendetta,2012,1.75,6.0996,7,17,125,0,12327,Thematic
166026,Munchkin Treasure Hunt,2014,1.0,5.62873,2,6,189,0,17353,Thematic
166071,Combate de San Lorenzo,2014,2.4286,6.41429,1,6,35,0,15606,Thematic
166081,Bucket of Doom,2014,1.0,5.05473,4,20,344,1,21387,Party
166107,Matcha,2015,1.5625,6.35795,2,2,632,0,4593,Thematic
166109,Meteor,2014,1.8947,6.09138,1,6,470,1,6919,Family
166156,Hoshi Battle,2014,1.0,5.68,2,2,40,0,17578,Thematic
166158,Dark Tales,2014,1.5349,6.59257,2,4,1293,0,2811,Thematic
166183,Palaces,2018,1.5,6.11731,2,4,52,1,15034,Thematic
166202,Bomb Squad Academy,2015,1.6429,6.38578,2,5,493,0,5069,Thematic
166210,Blend Off!,2016,1.3333,6.36679,2,4,134,0,9856,Thematic
166215,Tricks & Deserts,2014,2.0,6.47576,2,4,33,0,14565,Thematic
166226,The Staufer Dynasty,2014,2.9826,7.15545,2,5,2178,0,1186,Strategy
166246,Sifaka,2014,2.2,6.23396,2,4,53,0,14203,Thematic
166248,Release!,2014,1.7143,5.93984,2,10,64,1,16592,Thematic
166260,Demonslayer: Siege of Mt. Kunlun,2014,3.0,6.40324,1,4,67,0,13488,Thematic
166276,Hellweg westfalicus,2014,2.5,6.45694,2,4,144,0,8672,Thematic
166280,DragonFlame,2014,1.8,6.58033,2,5,238,1,6766,Thematic
166286,Bottom of the 9th,2015,1.7031,6.77986,1,2,2128,1,1815,Thematic
166298,Peptide: A Protein Building Game,2014,1.8889,6.29401,2,5,197,1,8807,Family
166300,Twistocity,2016,0.0,8.65405,2,6,37,1,15841,Thematic
166317,Time of Soccer,2014,3.2812,7.65358,1,4,773,0,1904,Strategy
166333,Primiera,2014,1.5,6.2625,2,4,32,0,15412,Thematic
166341,7 & 7,2016,1.6667,7.41845,2,5,60,0,12962,Thematic
166371,El Luchador Fantastico Grande,2015,1.0,5.67439,2,4,38,1,18282,Thematic
166372,Artificium,2014,2.0526,6.03194,2,6,871,0,5589,Strategy
166384,Spyfall,2014,1.2393,6.85472,3,8,19070,0,709,Party
166390,Moscow to Paris,2014,0.0,5.66406,2,4,32,0,17661,Thematic
166418,Darkrock Ventures,2016,2.3333,6.84479,1,5,217,1,6168,Thematic
166436,In Flanders Field,2014,1.5882,6.40184,2,4,206,0,7838,Thematic
166443,Sing it!,2014,1.0,5.97843,2,10,51,0,16163,Thematic
166509,Pinocchio: True or False,2014,1.2,5.33654,4,10,52,0,18339,Thematic
166510,Magi Kitchen,2014,1.3333,6.13226,4,8,31,0,16460,Thematic
166532,Cubo,2014,1.5833,5.638,2,4,308,0,14835,Thematic
166537,RuneCast,2015,2.0,5.08889,2,6,45,1,20019,Thematic
166556,Aqua Brunch,2014,1.0,5.9127,3,7,63,0,15656,Thematic
166567,Sequence Letters,2009,0.0,5.32526,2,4,38,0,18446,Thematic
166569,House of Borgia,2017,2.0,6.60771,2,6,253,1,6236,Thematic
166571,Tramways,2016,3.8209,7.42331,1,5,1375,0,1304,Strategy
166633,Bounce-Off,2013,1.4167,5.69159,2,4,543,0,12850,Thematic
166640,Prime Time,2015,3.3333,5.91395,2,4,310,1,9128,Strategy
166648,Imagidice!,2000,1.0,6.4,2,12,52,0,13218,Thematic
166650,Gingerdead House,2015,2.1538,6.17008,2,4,230,1,15240,Thematic
166658,Bakerspeed,2014,1.1,4.58794,2,5,170,0,21367,Thematic
166661,Paititi,2014,2.0,5.28133,2,4,75,0,19196,Thematic
166669,San Juan (Second Edition),2014,2.0755,7.49381,2,4,6298,0,352,Strategy
166710,Dragon's Ransom,2015,1.6667,5.98474,1,4,95,1,14014,Thematic
166726,Richard I,2014,2.6429,6.85132,3,8,151,0,7836,Strategy
166764,Würfel Kung Fu,2014,1.0,5.98593,2,4,45,0,16440,Thematic
166767,Imperial Harvest,2015,2.2727,6.58333,2,0,66,1,12870,Thematic
166776,Skull Tales,2015,3.3333,7.81734,1,4,254,1,4718,Thematic
166854,Dark Domains,2019,3.0,7.5488,2,5,327,1,3722,Thematic
166857,Antike II,2014,2.8919,7.48731,3,6,1360,0,1279,Strategy
166858,Villainous Vikings (Second Edition),2014,2.5,6.7348,3,5,100,0,9042,Thematic
166859,Web of Spies,2014,1.9375,7.45977,2,4,174,1,5963,Thematic
166888,Costa Ruana,2014,2.0,6.17964,2,6,140,0,10182,Thematic
166927,Crash Cup Karambolage,2014,0.0,5.97647,2,4,34,0,16452,Thematic
166929,Monster Laundry,2014,1.0,5.55444,2,5,60,0,17842,Thematic
166931,Ghost Blaster,2014,1.25,6.06101,1,4,109,0,12013,Thematic
166972,Bubble Bath Bunny,2014,1.0,5.62466,2,4,73,0,17103,Thematic
166976,Consentacle,2014,1.3333,6.78398,2,2,216,0,6316,Thematic
166977,Gangster Dice,2015,1.6,7.19722,2,4,36,1,14023,Thematic
166988,Wizards of the Wild,2015,2.0,6.67332,1,4,299,1,5443,Thematic
166991,Addictive Alchemy,2016,2.3,7.49692,2,6,39,1,13579,Thematic
167185,Mumia: Wyścig w bandażach,2014,1.3333,6.40317,2,6,63,0,12279,Thematic
167190,Of Dungeons Deep! (Second Edition),2015,1.4,6.32809,1,4,77,1,12491,Thematic
167237,Andromeda,2015,2.3333,6.59527,2,4,186,0,7259,Thematic
167238,Zombie Terror,2016,2.3333,6.53036,2,2,56,0,13182,Thematic
167270,Medina (Second Edition),2014,2.3607,7.21736,2,4,1836,0,1248,Abstract
167283,Circular Reasoning: The Well of Power,2015,2.3333,6.56569,2,4,144,0,8481,Abstract
167292,Bellz!,2014,1.0,6.0713,2,4,724,0,5831,Family
167298,Sheep & Thief,2014,1.6552,6.62997,2,4,757,0,3421,Family
167349,Guerra De Mitos V,2014,3.0,7.96129,2,6,31,0,12005,Thematic
167355,Nemesis,2018,3.3824,8.38958,1,5,17109,1,17,Thematic
167400,Ashes Reborn: Rise of the Phoenixborn,2015,2.9123,7.29556,2,4,5394,0,623,CGS
167404,Warsaw Rising Up 1945-1980,2016,2.6667,6.78821,2,5,95,1,9055,Thematic
167463,Kuhlorado,2014,1.0,6.02417,2,2,60,0,14693,Thematic
167465,Laser Cat Attack!,2014,1.6,5.0125,2,4,44,1,19820,Thematic
167466,Zum Kuhkuck,2014,1.0,5.80568,2,2,44,0,16603,Thematic
167468,Kuh Vadis,2014,1.0,5.77414,2,2,58,0,16514,Thematic
167505,Star Wars Force Grab,2014,1.2,4.69255,2,6,47,0,20187,Thematic
167513,Barony,2015,2.2385,7.08523,2,4,2448,0,1211,Strategy
167552,Build Up,2014,2.0,7.23,2,6,48,1,10988,Thematic
167579,Hawaiki,2014,1.0,6.20645,2,6,31,0,15681,Thematic
167580,Montmirail and Vauchamps 1814,2014,3.0,8.23556,2,2,45,0,9174,War
167589,Cut the Rope: The Card Game,2014,1.0,5.13438,2,8,48,0,19127,Thematic
167590,New Earth,2016,2.8,3.35111,2,4,45,0,21159,Thematic
167604,Rollet,2014,1.0,7.04913,4,4,92,0,8485,Thematic
167650,"Last Battle: Ie Shima, 1945",2015,2.2,7.42629,1,2,116,0,7034,War
167669,The Best of TV and Movies,2012,0.0,5.401,2,6,115,0,19795,Thematic
167698,Magic: The Gathering – Arena of the Planeswalkers,2015,2.3542,6.23907,2,5,3003,0,3011,Thematic
167715,Moral Dilemma,2014,1.0,4.91366,5,20,161,1,21163,Thematic
167718,Escola de Dragões,2014,1.0,6.27027,2,4,37,0,15617,Thematic
167723,Bin'Fa: The Tao of War,2015,1.6667,5.84921,2,6,63,1,17017,Thematic
167763,DC Comics Deck-Building Game: Teen Titans,2015,2.1053,7.22678,2,5,846,0,2375,Strategy
167764,Life & Legend,2016,3.0,6.75694,1,4,36,1,17882,Thematic
167787,Die die DIE,2017,1.0,6.91667,2,5,45,1,12940,Thematic
167791,Terraforming Mars,2016,3.2441,8.41879,1,5,73093,0,4,Strategy
167827,Butim,2014,1.5,5.39024,2,7,41,1,18510,Thematic
167828,Roll Through the Ages: The Iron Age with Mediterranean Expansion,2014,2.2857,6.92559,1,4,247,1,5303,Thematic
167850,Zombie Mania!,2014,1.0,5.06811,2,5,37,0,19269,Thematic
167892,Gang Up!,2015,1.5,5.69647,3,5,115,1,18051,Thematic
167975,Opération Commando: Pegasus Bridge,2014,2.0,7.70868,2,2,76,0,7976,Thematic
168005,Alien Invasion,2014,1.0,5.06078,2,4,51,0,19612,Thematic
168054,Grifters,2015,1.7812,6.76504,2,4,1434,1,2243,Thematic
168055,Roots: A Game of Inventing Words,2015,1.5,6.04359,3,5,39,1,16239,Thematic
168077,Dragon Ball Z TCG (2014 edition),2014,2.5,7.0,2,2,35,0,13511,Thematic
168082,Intendentes,2014,2.375,7.4718,2,4,39,0,11122,Thematic
168168,Prima Ballerina,2014,1.0,4.91667,2,6,30,0,19203,Thematic
168174,On the Hunt for Dinos,2014,1.0,5.84472,2,4,41,0,16691,Thematic
168204,"Sesam, puzzle dich!",2012,0.0,5.62569,2,4,72,0,17729,Thematic
168215,Saboteur: The Duel,2014,1.3023,6.04974,1,2,1602,0,4531,Family
168220,"Deal, Gentlemen Collectionneurs",2014,1.0,6.10737,2,3,38,0,15699,Thematic
168226,Black Stories: Funny Death Edition 2,2014,0.0,6.45857,2,99,35,0,15336,Thematic
168230,The Supershow,2014,1.5,8.20918,2,6,244,1,8237,Thematic
168232,Project Dreamscape,2015,1.6364,6.58043,1,4,246,1,6300,Family
168236,My Little Pony Rainbow Magic Game,2014,1.0,5.38194,2,4,36,0,18720,Thematic
168250,Battle for Sularia,2016,3.25,7.13616,2,2,73,1,11059,Thematic
168265,oddball Aeronauts 2: Double the Trouble,2015,1.8333,6.52,2,4,87,1,10485,Thematic
168274,Mistfall,2015,3.925,6.67463,1,4,1687,1,2359,Thematic
168278,Firefly: Tall Card,2015,1.6667,5.40817,2,6,60,0,18387,Thematic
168390,Set Schnupperspiel,2014,2.5,5.30294,1,8,34,0,18169,Thematic
168421,Bohnanza: Ladies & Gangsters,2015,1.8,6.88375,1,5,190,0,21926,Thematic
168429,Foldable Table Curling,2013,0.0,7.16061,2,8,33,0,12371,Thematic
168433,The World of Smog: On Her Majesty's Service,2015,2.4681,6.83198,2,4,995,1,2672,Strategy
168435,Between Two Cities,2015,1.8147,7.016,1,7,9946,1,638,Family
168436,Pièces MontéeS,2014,2.5,6.08085,2,4,47,0,15494,Thematic
168446,Doggy GO!,2014,1.0,5.80257,1,4,96,0,15988,Thematic
168457,HexAgony,2014,2.0,6.0879,1,3,62,0,16112,Thematic
168512,X-Men: Mutant Revolution,2015,3.2222,6.23264,3,4,212,0,8675,Thematic
168535,Mops Royal,2014,1.0,6.3,2,4,30,0,16180,Thematic
168537,Pandemonium,2017,2.8,7.47714,1,5,319,1,5813,Thematic
168544,De Stijl,2014,1.75,5.88827,2,5,191,0,12467,Family
168549,Night Clan,2014,1.4,6.44288,2,4,146,0,8886,Thematic
168582,Dragon Racer,2015,2.0,6.60272,2,4,202,1,7572,Family
168584,Love Letter: Batman,2015,1.2,7.27134,2,4,5200,0,603,Family
168609,"Artifacts, Inc.",2014,2.1709,6.78489,2,4,3091,1,1414,Strategy
168653,Wilderness Empires,2015,2.0,6.99942,1,4,69,1,10637,War
168654,Stier zoekt Bier,2014,1.3333,5.84759,3,5,87,0,15871,Thematic
168662,"The Siege of Orgun: Afghanistan, 1983",2015,2.7,7.65443,2,2,79,0,8035,War
168679,Flip City,2014,1.7308,6.32564,1,4,3775,0,2274,Strategy
168680,The Werewolves of Miller's Hollow: The Pact,2014,2.0,7.52634,9,47,393,0,21926,Thematic
168681,Beyond Baker Street,2016,2.1842,6.87094,2,4,1996,0,1623,Family
168687,Pete the Cat Groovy Buttons Game,2014,1.0,4.26562,2,4,32,0,20254,Thematic
168700,Kigi,2014,1.2,6.31902,2,5,399,1,5788,Thematic
168728,The Hen Commandments,2015,2.0,5.94124,3,8,97,1,15348,Thematic
168752,BANG!: Heroes of the Storm,2014,1.4,6.33333,4,7,156,0,10044,Thematic
168770,Epic PVP: Fantasy,2015,2.1111,6.42527,2,4,679,1,4607,Thematic
168788,Rum & Bones,2015,2.2982,6.94662,2,6,1780,1,1747,Thematic
168792,Secret Weapons of the Third Reich,2014,4.3333,6.88778,1,4,117,0,8251,Strategy
168834,Rocca Rails,2014,2.0,6.49216,2,10,51,0,12796,Thematic
168839,Die Kutschfahrt zur Teufelsburg,2006,2.0732,6.58413,3,10,767,0,3609,Strategy
168840,Bonje in de stal,2014,1.0,5.018,2,4,80,0,20115,Thematic
168882,Race to the North Pole,2015,1.875,6.00306,2,4,302,0,9610,Thematic
168895,Corrupted Kingdoms,2016,1.5,5.70576,2,6,116,1,16457,Thematic
168900,D. Afonso Henriques,2014,2.0,6.27969,2,4,48,0,14716,Thematic
168917,Smash Up: Pretty Pretty Smash Up,2015,2.1429,7.26489,2,2,3322,0,857,Strategy
168998,Marvel Dice Masters: Age of Ultron,2015,2.4615,7.25369,2,2,1336,0,1578,CGS
169045,Star Wars Galactic Dice Game,2014,1.0,5.30238,2,8,84,0,19040,Thematic
169062,Monsters vs. Heroes: Victorian Nightmares,2015,1.3333,6.01769,2,8,359,0,8636,Thematic
169077,Medicine Whoops,2015,1.0,5.45,2,4,30,1,18745,Thematic
169102,Slaughterville,2015,3.0,6.53211,1,6,142,1,9718,Thematic
169124,Flick 'em Up!,2015,1.3316,6.91815,2,10,8152,0,822,Thematic
169141,Fallen Land: A Post Apocalyptic Board Game,2017,3.6765,8.19304,2,5,346,1,4134,Thematic
169146,Stone Garden,2014,2.75,6.72982,2,4,234,0,6043,Thematic
169147,Letter Tycoon,2015,2.04,6.82226,2,5,1342,0,2247,Family
169215,Peak Oil,2017,3.0,6.62694,2,5,489,1,4373,Thematic
169246,Ambyria: Shroud of the Shadow Demon,2016,2.6667,6.68062,2,4,81,1,11823,Thematic
169255,A Game of Thrones: The Card Game (Second Edition),2015,3.5333,7.55302,2,4,4427,0,515,CGS
169256,Hoverkraft,2014,1.0,5.36141,1,8,92,0,18732,Thematic
169274,Pixel Tactics Deluxe,2015,2.5833,7.35796,2,4,520,1,2972,Thematic
169275,Pixel Tactics 4,2015,2.0,7.08511,2,2,302,0,4588,Thematic
169318,City of Spies: Estoril 1942,2015,2.5172,7.03788,2,4,1484,0,1744,Strategy
